price,sqft_living,condition,grade
260000,1490,4,7
858000,3620,5,8
1275000,2720,5,9
242150,1490,4,7
220000,1230,3,7
235000,1900,4,7
370000,1530,4,7
450000,2290,3,8
534950,2240,3,8
730000,3470,3,9
465000,3050,4,8
178000,1100,4,7
215000,1610,3,7
300000,1910,3,8
430000,1510,3,7
183000,1280,4,6
585000,1910,3,8
192950,1170,4,6
599000,1550,3,7
326500,1060,4,7
358803,1040,3,7
537000,1550,5,7
1155000,2490,4,9
156000,920,4,6
219000,1250,5,6
1190000,2540,4,8
248000,2190,3,8
340000,1340,4,7
899100,2410,4,8
346950,1830,3,7
330000,1850,3,6
325000,1410,3,7
315000,1460,3,8
649950,1500,3,9
316000,1130,4,6
386000,1620,3,8
535000,2330,3,7
600000,1520,3,7
339000,2840,3,8
167000,1520,3,7
430000,1740,3,8
688000,4000,3,9
834500,2780,4,9
1075000,3500,5,9
250000,1060,3,7
402500,1290,3,7
432500,2390,3,8
485000,2460,3,7
560000,2930,4,9
410000,2200,3,7
455000,1870,3,8
459500,2060,4,7
371000,1610,3,7
289500,2120,3,7
395000,1450,3,8
496752,1980,4,7
227000,860,3,6
330000,1460,3,7
480000,2590,4,7
290000,1120,3,6
281000,1340,4,5
705000,1780,3,8
1400000,2920,5,8
485000,2820,3,7
622000,1550,3,8
380000,1600,4,8
2125000,3190,4,10
561500,1960,4,7
242000,970,3,7
348500,1360,4,7
370000,1360,4,7
752000,3810,4,8
230000,1340,3,7
715000,1990,3,9
240415,1120,3,7
562000,2060,3,7
360000,1170,5,6
659950,1610,3,9
458500,1890,3,9
259950,1070,3,9
366000,1680,3,8
978000,2890,3,9
525000,1360,3,7
926300,1660,3,8
750000,1620,3,7
660000,960,4,6
305000,1000,4,6
800000,2395,3,8
600000,3050,3,8
435000,1120,4,6
1135000,2960,3,9
318000,1250,3,8
639000,1940,4,7
453000,1750,3,8
800000,2150,4,7
437000,1500,4,7
1150000,3230,3,7
490000,3000,3,8
499950,1520,4,7
160134,1190,3,7
191000,990,3,7
221000,1250,3,7
352800,2080,3,7
350000,1640,3,7
458000,1550,3,7
359950,1290,4,7
1050000,3250,3,10
353000,1260,5,6
717550,2840,3,10
450000,1960,4,8
167500,760,2,5
550000,2240,5,8
939000,2240,4,9
700000,1820,3,8
480000,3370,3,9
501000,1160,4,8
580000,1640,3,8
527550,820,3,5
399000,2800,3,9
240000,1780,3,6
353000,2200,3,7
335000,1480,5,6
475000,2010,3,7
660000,2880,4,7
551000,940,5,6
249950,1620,3,7
1150000,4400,3,11
575000,1530,3,7
1088890,3460,4,9
515000,2890,3,7
235000,1980,3,7
796000,1980,3,8
450000,1450,3,7
2050000,4280,5,11
270000,1810,3,7
1705000,2490,3,10
565000,1610,5,7
680000,1820,3,7
5570000,9200,3,13
864500,3520,4,10
1150000,3740,4,9
335000,2150,3,7
911000,3526,3,10
425000,1070,3,7
299950,1410,3,7
864000,3190,3,10
425000,1270,3,7
374950,1970,4,7
247000,1640,4,8
475000,1600,3,8
275000,3020,3,7
355000,1350,3,6
285000,1870,3,7
1338750,2730,3,9
325000,1100,3,7
1670000,4320,4,11
402000,2700,4,7
1100000,3700,3,10
375000,2190,4,7
396000,2840,3,7
320000,2610,4,8
610000,2630,3,8
249950,1090,5,7
675000,3090,3,9
448000,1670,4,6
819000,1300,3,7
1250000,3670,3,10
225000,1700,3,8
790000,2560,3,8
685000,2770,3,8
812000,3240,3,9
705000,2300,3,8
360000,2483,3,8
344000,760,3,8
825000,2040,3,9
476500,1200,4,7
379500,960,5,7
620000,2410,3,8
477590,2260,3,8
490000,1910,4,7
470000,1500,4,7
500000,1360,3,8
370000,1320,3,7
790000,1940,3,7
725000,2650,3,8
840000,3040,3,9
390000,1240,4,7
507000,2210,4,7
263500,1540,4,6
369000,1320,3,8
500000,3040,3,9
570000,910,4,7
284000,2040,3,8
415000,980,3,7
197500,980,3,6
925000,4420,3,9
468000,1570,3,7
355000,1600,5,6
639000,1830,4,7
720000,2820,3,11
381000,1800,5,6
1050000,4380,5,11
670000,2980,3,9
400000,1690,3,7
910000,4040,3,11
294000,1250,3,6
315001,1500,2,7
360000,1630,5,7
520000,1410,4,7
474000,1140,4,6
702000,3280,3,7
728000,3490,3,9
308000,2020,3,8
2000000,4580,3,10
340000,2270,3,8
306500,1310,4,6
716000,1420,4,7
950000,2980,2,10
673200,4180,3,7
564500,1950,3,7
393000,1790,4,8
425000,1400,3,5
150000,1320,3,7
327000,1620,3,8
444900,3120,3,9
305000,2100,3,8
469000,1370,3,8
525000,1520,5,8
330000,2410,3,7
618000,1260,4,7
295500,2830,3,8
567035,2064,5,7
518000,2640,3,8
303000,1020,3,7
300000,2200,3,7
413107,1420,4,7
400000,1350,5,6
535000,1290,4,7
555000,1680,5,7
312000,2280,3,8
785200,1840,5,8
749000,2040,3,7
285000,1490,3,7
425000,2440,3,7
360000,1930,3,8
260000,1200,4,7
369000,1550,3,7
275000,2180,4,8
407000,1430,3,8
575000,1230,3,8
1236000,1670,4,8
875000,2720,4,8
320000,2220,4,7
810000,1520,4,7
274000,1590,4,7
239900,1480,3,7
450000,1860,3,7
263400,1360,3,6
265000,1360,3,6
418000,2360,3,7
390000,2360,3,8
430000,1860,3,7
1442500,2630,4,8
297000,1280,4,7
650000,2330,3,8
195000,720,3,6
554000,3380,3,9
550000,3650,4,7
700000,1640,5,7
300000,1730,3,5
315000,1030,5,6
603000,1790,3,7
530000,840,4,7
397500,1300,3,7
221000,1240,4,6
466000,2170,3,7
197500,1330,5,7
280000,1390,3,7
412000,1240,4,6
454000,880,4,7
540000,2540,3,8
250000,2520,4,7
900000,2510,3,9
245000,2020,3,7
290000,2060,3,7
160000,930,3,6
1260000,2700,3,8
325000,1060,3,7
185000,670,4,5
477000,1750,3,7
100000,930,2,6
345000,2420,3,8
530000,2410,4,7
203000,1150,4,6
599000,2480,3,7
370000,1310,3,7
140000,1240,4,6
500000,1150,3,8
527200,1460,4,7
549900,3060,5,8
760000,3520,3,9
319000,960,4,7
362300,2430,3,8
421000,1930,4,7
690000,1090,4,7
640000,2790,5,8
238000,1650,3,7
789000,3740,3,10
1050000,5310,3,10
302500,1690,3,7
259950,1400,3,7
456000,1440,4,7
369950,1360,3,7
363750,1726,4,7
585000,2220,3,8
268000,1850,3,7
1200000,2860,4,8
345000,1120,3,6
539000,2340,3,9
851000,3760,3,9
900000,1920,3,10
850000,3230,5,8
390000,1260,4,7
345000,1540,4,7
534500,1700,3,8
643500,3600,3,7
1206500,3150,4,8
495000,1280,4,7
535000,980,3,7
435000,2190,3,7
305000,2470,3,7
799000,2590,3,9
700000,2580,3,9
467000,1270,3,8
263000,1250,3,6
760000,4660,3,9
293000,2019,3,8
245000,1490,3,7
181000,1560,2,7
240000,1030,4,7
880000,2560,4,8
285000,1460,3,7
407500,770,3,7
325000,1960,3,7
405000,1900,3,7
291700,1970,3,6
370000,2490,3,8
270000,1430,4,6
800000,2680,3,8
626500,1610,5,7
1130000,4300,3,11
399950,3200,3,7
419000,2140,4,7
1160000,4240,3,10
1405000,3410,3,10
710000,2090,5,7
650000,1410,4,6
369900,2820,4,9
641000,2770,3,9
403000,1400,3,7
1015000,3620,3,10
865000,2260,4,8
2485000,3440,5,10
810000,2150,4,8
316750,1256,3,7
652500,2220,3,8
360000,2850,3,7
208000,700,4,5
898000,3700,3,10
295000,1400,3,7
652500,3130,3,7
560000,2170,3,8
280000,1020,4,7
289950,1760,5,7
397500,1860,3,7
380000,1140,3,7
415900,1670,3,7
475000,1710,4,7
125000,500,1,5
238000,1470,3,7
296000,1370,3,7
475000,3470,3,7
390000,1650,3,7
425000,1180,3,6
725000,3110,5,7
605000,2080,4,8
302000,1600,2,7
886000,2380,5,9
540000,1630,5,7
435000,1910,3,7
409000,3140,3,7
405000,1250,3,7
560200,1990,3,8
324000,2110,3,8
390000,2490,3,9
414000,800,3,6
441500,2360,3,7
375000,1770,3,7
668500,2710,3,9
540000,1940,4,7
1035000,3450,4,10
1345000,3440,3,10
758000,2410,4,7
949880,2290,3,9
570000,1030,3,7
736000,2290,4,9
670000,1490,4,7
1130000,2370,5,9
650000,1930,4,8
690000,1600,5,7
610000,2240,3,7
413500,770,5,5
765000,2300,3,8
828200,3400,3,9
205000,900,3,6
465000,1450,3,8
556000,2240,3,8
540000,1780,3,8
423000,2320,3,8
375000,1590,3,8
173250,990,3,7
599900,2605,3,8
646000,2870,3,7
1075000,5180,3,11
558000,2180,3,7
354000,850,3,7
1195000,4050,3,11
670000,2250,3,7
1125000,3100,3,11
267500,1747,4,6
299800,2410,3,8
430000,2070,4,7
775000,1860,3,7
333000,950,3,7
336000,1060,4,6
323000,880,4,7
575000,2550,3,9
328000,1550,3,8
572500,1590,4,7
600000,1650,5,7
412000,2430,3,8
827500,1810,5,7
300000,2890,3,8
415000,1280,4,7
750000,3410,4,8
800000,2220,3,8
420000,1060,3,8
266000,1120,4,7
499000,2680,3,8
440000,1770,3,7
495000,2950,4,7
630000,1260,4,7
424000,1430,5,7
760000,2730,3,9
650000,3270,3,9
248500,1720,5,7
379600,1270,4,7
538000,3260,3,8
530000,2050,3,8
545000,2050,3,8
925000,3580,3,10
565000,1960,4,9
405100,840,3,6
502000,1300,4,8
425000,1260,3,7
233500,1650,3,7
287000,1710,3,7
190000,1180,3,7
666000,2780,3,8
330000,950,4,6
1490000,3620,3,10
393000,2140,3,8
353000,1920,3,8
260000,750,3,6
680000,2060,3,8
921000,2380,4,8
319000,750,3,7
280000,1160,2,7
220000,1050,3,6
219000,1740,4,7
528000,2050,3,8
405000,1980,4,7
372977,1690,3,8
934550,2320,4,9
1465000,2480,3,10
975000,2290,4,9
800866,3180,4,10
950000,3470,4,9
624000,1540,5,7
1850000,2800,3,9
310000,1050,3,7
315000,1480,4,7
675000,1010,5,6
490000,1660,4,8
600000,2760,3,7
154000,1040,3,6
480000,2220,4,8
196900,1270,3,6
735000,2960,3,10
205500,1330,3,7
357186,1210,3,8
275000,2120,3,7
248500,2090,4,7
350000,2680,3,8
390000,1790,3,7
390000,1950,3,7
660000,3740,4,9
310000,1140,5,7
717000,2480,3,9
260000,2580,3,7
745000,2290,4,7
470000,2320,4,7
429000,2530,3,8
220000,1400,3,7
497000,2060,3,8
716100,1640,5,7
371000,1960,3,6
379000,3000,4,7
937500,1320,4,7
720000,1760,5,7
616000,2130,5,7
259000,1390,3,7
538000,1400,4,6
605000,3230,4,8
369950,1110,3,7
310000,1670,3,7
227500,1540,4,7
274000,2090,3,9
410000,1410,3,7
354800,1370,5,7
650000,1910,3,8
353000,1678,3,7
224975,960,4,6
600000,2080,3,7
437500,1790,4,7
567000,2540,3,9
225000,1790,3,7
255000,940,3,6
2479000,6810,3,13
370000,900,3,6
675000,1900,3,8
285000,1440,3,7
310000,2070,4,7
475000,2240,4,7
410000,3320,4,7
895000,1950,3,8
375000,1240,3,6
349000,1830,3,7
650500,1740,3,8
760000,1410,4,7
480000,2050,4,7
689000,3220,3,10
415000,1960,5,6
195000,1070,4,7
318000,2820,4,7
404000,4060,3,9
339950,800,4,6
215000,1260,3,7
339900,2420,3,8
285000,810,4,7
550000,1600,3,7
430000,1350,4,7
219000,970,3,6
555000,1780,4,7
233000,1350,3,7
248000,1840,4,8
454000,2550,4,8
950000,1700,3,8
359000,2430,5,8
407500,2740,3,7
224000,1560,4,7
210000,1040,3,7
261000,1820,5,7
719000,1833,3,9
440000,2160,3,8
525000,2100,3,9
375000,1370,3,7
428000,1414,3,8
988830,4115,3,9
199950,1550,4,7
840000,2100,3,8
285000,1160,4,7
330000,3597,3,7
147500,1230,3,7
320000,2190,5,8
382500,1040,4,7
2048000,4690,3,9
596000,2270,5,8
220000,1950,4,8
325000,1880,3,8
679950,2850,3,9
175000,1160,3,7
268000,1370,4,7
715000,3260,3,10
600000,3170,3,8
228000,390,2,4
950000,3450,3,11
475000,1490,3,8
700000,1460,4,7
275000,1300,3,7
369500,1300,3,7
215000,1540,4,7
593450,2130,4,8
498800,1350,3,8
849000,2450,3,8
1151250,1940,4,9
825000,2890,3,9
265000,1680,3,8
285000,1960,4,8
240000,1590,3,7
261000,1390,3,7
330000,2440,3,8
250000,1850,4,7
350000,2800,3,8
930000,3780,3,10
275000,1910,4,7
325000,2460,3,7
255000,810,3,7
562200,1900,4,7
952000,3490,3,10
365000,2200,5,8
332900,1190,4,7
721000,2040,4,8
487275,2400,3,8
310000,1670,3,7
245000,990,3,6
325000,2920,4,7
550000,1840,3,8
350000,910,4,7
599000,2950,3,8
259950,1240,4,7
240000,1980,3,7
186000,1200,4,7
395000,1280,3,7
475000,3150,3,9
815000,3500,3,10
572000,1680,4,7
419500,1360,3,7
298700,2110,3,8
549000,2034,5,7
278000,1900,3,7
455000,2380,3,6
925000,4050,4,9
465000,1120,3,8
620000,2850,3,8
499900,2360,3,8
620000,2540,3,8
450000,1160,3,7
690000,2710,3,10
1895000,3120,4,9
1940000,3120,4,9
832500,1870,4,7
245000,1010,5,7
820000,2980,3,11
369000,2420,3,8
1050000,3830,3,9
653000,3040,3,10
220650,1460,3,7
300000,1940,3,8
970000,3780,3,10
360000,1950,3,7
672500,2450,3,9
268000,1730,4,5
440000,1690,3,8
1400000,2550,3,10
590000,2290,3,9
359000,2710,4,7
266500,1880,4,7
635000,2930,3,8
559000,3110,3,9
895000,3480,3,10
625000,1110,3,7
650000,2440,4,7
312500,2280,3,7
225000,900,3,6
425000,1980,3,7
329999,3360,4,7
572000,2340,3,8
386500,3110,3,8
452000,980,3,6
278000,1480,3,7
474900,1800,4,8
450000,2130,3,8
611000,1270,3,7
214100,1150,3,7
317000,1840,3,8
1000000,3180,4,9
1000000,1510,4,7
525000,3070,3,8
436000,1800,3,8
450000,1540,3,8
588500,2330,3,8
340000,1400,3,7
482000,2846,3,8
1575000,5830,3,11
749000,3380,3,8
330000,1440,4,8
568000,1740,3,8
239000,1470,4,7
528000,2810,3,8
385000,2090,3,7
825000,4110,4,10
815000,3230,3,9
625000,2601,3,9
690000,2070,3,8
210000,1660,3,7
599000,1590,3,7
860000,1860,3,8
147200,1420,4,6
476900,1240,4,6
450000,2500,4,8
570000,2640,3,8
567500,1440,4,7
790000,3030,3,9
875000,1820,4,7
490000,2220,3,9
335000,2430,4,7
550000,1670,4,8
385000,1180,4,7
395000,1620,3,7
650000,1030,5,8
637000,2900,3,9
692500,3420,3,9
322400,1710,4,8
233500,1580,4,6
400000,1230,3,7
547000,2200,5,7
519000,2570,3,8
1025000,3320,4,10
365000,1090,4,7
699000,2970,4,8
525000,1970,4,8
430000,3220,3,9
325000,1600,3,7
279000,670,5,6
805000,2360,5,7
419950,2150,3,7
425000,620,3,6
446000,1730,5,7
455000,2500,3,7
226550,990,3,6
764000,1420,5,8
439950,2170,4,8
453000,1880,3,8
219950,1300,3,7
702500,2360,5,7
285000,1780,4,8
798750,2160,3,8
320000,950,3,7
425000,1680,3,8
540000,2290,3,9
1060000,4140,3,11
1165000,3920,3,8
576000,1500,4,7
525000,1720,3,7
324950,2641,3,7
600000,4930,3,9
464000,2460,4,8
266000,1995,4,8
775000,3010,3,10
415000,1270,3,7
550000,3080,3,9
235000,1670,3,7
280000,1470,3,7
459000,1730,3,7
195000,1070,4,7
235000,1660,4,7
711800,2410,4,8
440000,1040,3,7
515000,970,4,7
1200000,2910,3,8
560000,2340,4,8
340000,1880,3,7
600000,1110,3,6
764000,2790,3,9
337000,1590,3,8
1385000,5700,4,10
249000,1200,3,6
350000,3200,3,8
269950,1510,4,7
735000,1880,3,7
1295000,3070,4,8
475000,2110,4,8
339000,2350,3,9
600000,3270,3,8
397500,2220,3,7
1525000,5990,3,11
460000,1760,4,7
370000,2200,5,7
250000,1550,3,6
1100000,5070,3,11
430000,1040,3,8
1085000,2560,5,8
670000,1850,3,8
461550,2090,3,7
479990,2010,3,8
643000,2518,3,8
607000,2810,3,8
625000,2600,3,9
731100,2060,3,8
859000,2920,4,8
435000,2130,4,8
465000,2290,3,8
740000,1230,3,7
740000,2020,4,9
250000,1430,3,7
656000,2270,3,7
300000,1910,3,8
643000,1780,3,7
311000,2690,3,7
360000,1330,4,7
475000,3060,4,8
469950,1760,3,8
240000,1570,3,7
232000,960,3,6
350000,1680,3,7
803000,1440,3,7
355000,1960,3,8
475000,1790,4,7
823000,2560,4,9
395000,1010,4,7
499000,2560,3,7
420000,1200,3,7
961500,3910,3,10
833000,2260,3,9
479000,2110,4,8
1150000,3340,3,10
267000,1400,3,6
555000,1760,3,7
490000,2010,4,8
619000,2300,5,8
569950,2510,4,7
549000,1340,5,7
422500,1560,3,7
400000,3350,3,7
692500,3710,3,9
310000,2430,3,8
499900,2430,3,8
492000,2100,3,8
460000,1880,3,9
800000,1630,5,8
832600,1640,3,7
470000,2310,3,8
542000,1930,3,8
1309500,4750,3,10
308130,2300,2,7
310000,1050,3,7
235000,1500,3,6
215000,1150,4,6
210000,1920,3,7
730000,3660,3,10
245000,1720,4,7
540000,2100,3,8
299000,2400,3,8
510000,2540,3,10
198000,2080,4,7
950000,3400,3,10
300000,2200,3,8
528000,2140,3,7
507000,3850,3,9
770000,4270,3,9
255000,1340,4,7
220000,1100,4,8
690700,2870,3,9
447000,1320,3,7
755000,2150,3,7
700000,2470,3,7
250000,1910,4,7
320000,2130,3,7
565000,2240,4,9
754300,1800,4,7
650000,2160,4,8
529888,3140,3,8
432000,1920,3,8
235000,1050,5,7
994900,3695,3,9
489000,3910,3,9
800000,3010,3,8
370000,1370,3,7
436000,2080,3,8
395000,2250,3,7
377691,2120,4,7
370000,2220,3,7
515000,1440,5,8
169000,910,3,7
475000,1270,3,7
420000,2480,3,9
1297000,2630,5,9
822000,2410,3,9
1500000,2930,4,9
485000,1570,3,8
270000,1900,3,7
300000,2590,4,8
878000,3810,3,9
590000,2290,3,9
611900,1220,4,8
240000,1100,4,7
395000,2810,3,8
169000,890,3,6
200500,1280,3,7
308000,2320,3,8
290256,1720,3,8
279950,1530,4,7
195000,1580,3,7
630000,1360,5,6
1160000,2680,3,8
478000,1640,3,8
835000,2520,5,8
639000,1400,3,9
623000,2300,3,9
220000,1900,3,7
526000,2000,4,8
243500,900,3,6
750000,2980,3,9
329000,1850,5,7
525000,1570,3,7
190000,670,4,6
772650,2660,3,7
355000,2110,4,8
650000,1970,3,8
678500,1210,5,7
669950,2670,3,9
850000,3000,3,10
572000,2200,3,8
492450,1540,2,8
813000,2080,3,8
710000,1780,3,8
792500,1960,3,8
285900,1690,4,7
389000,2080,4,7
675000,2070,3,8
352000,760,4,4
1050000,4020,3,11
768500,3620,4,8
500000,2330,3,7
685000,1460,4,7
648475,2250,3,8
655000,2850,3,7
895000,2640,5,8
195000,1310,3,7
368000,2720,3,9
997000,3430,3,11
335000,1990,3,7
250000,1170,3,7
278500,1390,4,8
260000,1540,3,7
162500,760,2,6
239000,1280,3,6
600000,2990,3,8
350000,1770,3,7
852500,3830,3,10
485000,2870,3,9
299000,1520,3,6
227450,660,4,5
383000,1800,4,7
835000,3570,3,9
760000,3050,4,8
532500,820,4,7
635000,3610,3,8
438500,1490,5,7
545500,1560,4,7
675000,1660,3,7
450000,1180,4,6
199999,960,5,5
375000,1630,3,7
600000,2260,3,8
292600,1520,4,7
1038000,3050,4,8
610000,1000,3,8
397450,2650,4,8
382000,1750,3,8
370000,1770,3,8
520000,1770,3,8
260000,770,4,6
890000,3370,3,8
344000,2130,3,7
205000,1050,3,7
379000,2803,3,8
424240,2080,4,8
589950,2080,4,8
582000,2120,3,7
349000,2550,3,9
658000,1290,4,7
294000,1790,4,7
690000,2720,3,8
600000,1040,3,7
199990,840,3,6
220000,1650,3,7
440000,2080,3,8
439990,1540,3,8
815000,3880,3,10
535000,1860,3,8
215000,1280,4,7
605000,3200,3,8
349900,2200,3,8
495000,1570,4,7
515100,2074,3,8
620000,2450,3,9
657500,2520,3,9
250000,2190,3,7
385000,2190,3,7
307000,2320,3,7
288000,1370,3,7
226450,1730,4,6
390000,1640,3,7
350000,1300,4,6
368000,1560,3,7
469000,1120,3,6
865000,2670,3,9
515000,3810,5,8
410000,1440,4,7
210000,1200,3,5
460000,1520,3,7
241500,2500,3,8
322200,2010,4,8
279000,1210,3,7
303000,1100,4,6
420000,1050,4,6
249000,2120,3,7
294950,1240,3,6
1315000,3460,3,10
335000,1270,3,7
1155000,2980,4,10
520000,1250,3,7
560000,1740,4,8
243400,1730,4,7
405000,1240,3,7
495000,1670,5,7
350000,2140,3,8
368500,2530,3,7
99000,960,2,6
1070000,4130,3,11
430000,1710,3,8
412500,1490,4,7
1122500,4750,3,11
915000,3400,4,11
535000,2210,3,8
390000,1650,4,8
499000,1260,4,7
375000,1960,4,7
349000,1800,3,8
635000,1940,4,7
682000,2820,3,9
321027,2820,4,8
150000,720,5,5
410000,1640,3,7
449950,1560,3,7
194990,1560,3,6
475000,1910,3,7
530000,1570,4,7
319950,2038,3,8
210000,1720,4,7
485000,1670,4,7
774000,2830,4,9
478000,1690,4,7
385000,1620,4,7
595000,2360,3,9
285000,1480,3,7
723000,2700,3,9
279000,1780,2,7
195000,1430,5,6
625000,2160,5,8
270000,1800,3,8
559000,1930,3,8
474000,1960,4,8
303500,1920,3,8
350000,1470,3,6
367500,2980,3,7
595000,2980,3,7
589000,2360,3,8
585000,1790,4,7
482975,2130,3,8
365500,2030,3,8
570000,1790,5,8
335000,2260,3,8
767500,2350,4,7
386591,1690,3,8
279000,1320,3,7
620000,2690,3,9
407000,2810,3,7
364250,2280,3,8
399000,2870,3,8
766950,3030,4,10
710000,2940,3,9
320000,1190,3,6
300000,1800,3,7
263000,1580,3,8
445000,1730,3,8
554000,1910,4,7
335000,1000,3,6
307000,2520,4,7
404000,1420,3,7
775000,3080,3,9
220000,1060,5,7
518000,2160,3,8
1600000,4060,3,10
315000,1940,4,7
572650,2250,3,8
350000,1620,5,6
285000,920,4,6
231000,1370,3,7
179000,920,4,6
244000,1360,3,7
185850,1630,3,7
610000,3610,3,8
419000,3010,3,9
779000,2320,4,8
695000,3290,3,7
319900,2040,3,8
329000,1920,4,8
475226,2120,3,8
638000,2170,3,9
440000,1330,3,7
214000,1580,4,6
600000,3580,4,10
935000,2580,4,9
630000,1930,3,8
575000,2120,3,7
345000,1990,4,8
323000,1310,4,7
425000,2670,4,10
411000,1910,4,7
299800,1530,4,6
823000,2920,4,9
200000,1010,3,7
760000,2450,4,9
359950,1820,3,7
375000,2090,4,7
295000,2200,3,7
250000,2250,3,8
497000,1450,3,8
520000,2280,4,8
365000,2720,3,8
459900,2250,3,8
158000,1090,3,7
294700,1970,4,7
439950,2780,3,7
899000,2290,4,8
535000,2330,3,7
530000,4060,3,10
215000,1470,4,8
290000,1620,3,6
798000,3220,3,9
785000,3270,3,9
433000,2160,3,8
425000,1150,3,7
654000,2240,3,8
215000,1280,4,6
232000,840,3,6
675000,1680,4,8
665000,2330,4,7
835000,3030,3,10
525000,2880,3,7
780000,2910,5,7
844000,3090,3,10
680000,2720,3,8
290000,1310,3,7
560000,1790,4,8
605500,2830,3,9
762500,3150,3,9
1740000,3930,3,9
665000,2840,5,8
540000,2480,3,7
375000,1930,3,7
342000,1260,3,6
340000,670,4,6
1250000,3930,4,10
693000,3160,3,10
638500,1770,4,8
805000,2240,4,8
250000,990,4,7
325000,1580,3,7
270000,1560,3,7
880000,2640,5,8
300000,2120,4,6
290000,1200,3,6
2850000,5040,5,10
259950,1460,5,5
1780000,4890,3,13
299950,1580,5,7
483000,2100,4,8
890000,2060,4,8
719000,1690,4,8
785000,3370,5,8
660000,2330,3,9
264000,1820,4,7
575000,1890,4,8
1215000,3820,3,10
475000,2770,3,9
845800,3020,3,10
352500,1170,3,7
347000,1270,3,7
560000,1950,3,8
323000,2230,4,7
595000,2220,4,7
257500,2060,3,7
450000,1100,3,7
410000,1140,3,7
810000,1980,4,9
372500,2480,3,7
325000,1050,3,7
280000,1260,3,6
258000,1680,3,6
329950,1360,4,7
836000,2450,4,9
365000,2260,3,8
111300,1060,4,5
864000,3720,4,10
725000,1610,5,7
550000,3350,3,8
130000,790,3,7
765000,1660,3,7
255000,1420,4,7
439500,2050,4,8
268000,1250,4,7
985000,1700,4,7
751305,2660,3,10
280000,1350,3,6
304000,1810,2,7
200000,2210,3,8
325000,2120,4,7
736000,2470,3,8
426500,2700,3,9
640000,1760,4,7
230000,1930,3,6
366350,1680,4,6
365000,1390,4,6
482000,2240,3,8
345000,1980,3,7
682000,1830,5,8
657500,980,4,6
895000,3550,3,8
425000,1660,5,7
532500,2490,3,8
540000,2329,3,9
578000,1790,3,8
1086000,2830,3,8
322500,1160,3,7
140000,1000,3,7
485000,2540,4,8
575000,1750,4,8
421000,2890,3,8
355000,1870,3,7
515000,2200,3,8
309000,1300,4,7
815000,3410,3,10
285000,1160,3,7
700000,2100,3,8
289000,1490,3,7
458000,3280,3,7
230000,1450,4,8
432500,1930,4,7
288000,1660,3,7
354000,1260,3,7
119500,1170,2,6
805000,3350,4,9
435000,1420,3,7
260000,2170,4,7
377000,1800,5,6
602000,2000,3,8
530000,1660,3,7
525000,1540,4,7
250000,1160,3,7
681000,1700,3,7
625000,1580,3,8
448500,2080,3,8
260000,1030,3,6
538000,1770,4,7
385500,1540,3,7
428400,2650,3,9
346290,2690,3,8
587000,2210,3,9
355000,2390,3,7
650000,2580,4,8
340000,2160,3,7
565000,2230,4,8
630000,2000,5,7
227000,1280,5,6
600000,2810,4,8
540400,1680,3,8
569000,2150,3,8
735000,2820,3,9
434000,1750,3,7
578888,1060,2,7
465425,2430,3,7
280500,2660,3,8
539950,1670,3,9
406430,1380,4,7
1150000,4160,3,11
250000,1790,3,8
266000,1940,3,7
258000,1390,3,7
472000,2200,3,8
530000,1264,3,8
302282,1095,3,7
370000,850,3,6
625000,1760,4,7
142500,690,4,5
334000,1400,3,7
362000,1810,3,7
181000,1310,3,7
241500,1400,4,7
245000,2350,4,7
227500,1150,3,7
158550,1710,4,7
450000,1660,5,7
485000,1950,4,7
353000,1780,3,7
500000,2450,3,8
360000,2060,3,7
357500,1540,4,7
272000,1650,3,7
422000,1160,3,7
365000,1440,3,7
450000,2150,4,8
275053,1060,3,6
1880000,2620,4,9
725000,1630,3,7
235000,1840,4,7
510000,820,3,5
489950,820,3,5
463000,2010,3,8
536000,1990,3,8
375000,2990,3,8
630000,2540,3,9
362000,1640,4,7
350000,2500,3,9
1691000,4020,3,11
255000,1500,3,6
269000,1594,5,7
370000,2130,4,7
270000,1130,3,7
265000,1690,3,7
487000,1440,3,7
835000,3270,3,10
850000,4350,3,9
575000,1610,5,7
335000,950,3,7
318000,1010,5,6
510000,1420,3,7
242500,1200,4,7
750000,2020,4,7
439900,3390,3,7
710000,1700,3,8
2400000,3410,3,9
435000,2030,3,8
874000,2860,5,7
385000,1690,4,7
110000,760,3,5
477000,1780,3,7
500000,1550,5,8
885000,4090,3,10
235000,880,5,7
210000,1320,3,7
320000,950,3,6
406000,1390,3,7
350000,1900,4,8
350000,1392,4,7
720000,3340,3,10
604700,2750,3,9
343000,1400,5,5
558000,2220,3,8
364000,1210,3,7
420000,2390,3,7
450000,1870,3,7
392000,940,4,7
100000,1120,3,5
480000,1250,3,8
212000,1060,4,7
560000,2410,5,7
359950,2844,3,8
535000,2200,5,7
980000,3460,3,10
720000,1580,3,8
619950,1520,3,7
489000,2260,3,9
415000,1800,4,7
672500,2650,3,10
352500,1000,3,7
258750,2300,4,6
350000,1080,4,6
152000,902,3,7
378500,730,3,7
1017000,2600,4,8
419000,1570,4,7
895000,2876,4,9
668500,2290,4,8
487000,1470,3,8
538000,2620,3,8
898000,2680,4,8
315000,2020,3,8
800000,2100,3,7
516130,1510,4,8
1600000,2850,3,10
1200000,4280,3,11
355425,3238,4,8
1157400,2740,3,10
689000,2020,4,7
